gapId,title,primaryCategory,secondaryCategories,domainIds,currentStatus,targetLevel,severity,dependencies,acceptanceEvidence,recommendedOwnerArea,dependencyCriticality,safetyImpact,claimRisk,targetUnblockValue,observedFact,recommendation
gap-e7b8a9774021f3c65e1d,Documentation gap,Ecosystem_Gap,[],"[""capability-ecosystem-documentation""]",Unknown,T1_Independent_Language_Platform,Medium,[],"[""Comprehensive, maintained documentation covering the supported language, tooling, and package surface.""]",Ecosystem,1,0,0,1,Documentation: no direct current implementation evidence (strongest observed status Unknown); authoritative source README.md.,Provide direct implementation/execution evidence for Documentation; scoped compiler/tooling or Linux backend SDK release evidence cannot raise OS-substrate maturity.
gap-e81dd65c3f9e563a1634,Runtime/library/package gap: Package signing,Ecosystem_Gap,[],"[""capability-package-signing""]",Unknown,T1_Independent_Language_Platform,Medium,[],"[""Implemented package signing support with direct implementation evidence."",""Package signing has no accepted implementation evidence.""]",Package & Ecosystem,1,0,1,1,Package signing has no accepted current implementation satisfying Requirement 8.5; strongest observed status is Unknown (matched evidence: evidence-852d03e7454a4d2946bb).,Implement and verify Package signing before depending on it for freestanding or ecosystem work.
gap-e9a5c25021fcaa70d120,Runtime/library/package gap: Future core library layer,Implementation_Gap,[],"[""capability-library-layer-future-core""]",Planned,T2_Freestanding_Substrate,High,[],"[""A freestanding core library with resolver and implementation support and direct implementation evidence."",""The future core layer is planned; core:: imports without resolver and implementation support are Planned.""]",Freestanding Runtime,2,0,1,2,"Future core library layer has no accepted current implementation satisfying Requirement 8.3, 8.4; strongest observed status is Planned (matched evidence: evidence-0c8a8aaf00020a404353, evidence-7e78644c86c49d2e6efc, evidence-a014616f02ad43c66703, evidence-b40946766a0a6de372b4).",Implement and verify Future core library layer before depending on it for freestanding or ecosystem work.
gap-ea723a30a2bca2c55f6d,OS-substrate subsystem: Target discovery and firmware,Implementation_Gap,[],"[""capability-hw-target-firmware""]",Unsupported,T3_Boot_And_Kernel_Foundation,Critical,[],"[""Direct implementation evidence for target discovery and firmware handoff parsing (boot memory map, platform tables) in a freestanding artifact, not a boundary document.""]",Kernel & Hardware,3,2,2,2,Target discovery and firmware has no direct implementation evidence (matched evidence evidence-92f50b282fbfc1fdf335); per Requirement 10.6 its Maturity_Score is 0 (absent). No target-discovery or firmware-handoff implementation exists; the boundary document only describes future responsibilities.,Register a positive implementation gate for Target discovery and firmware and produce direct implementation evidence before claiming any maturity; boot or prerequisite gates do not lift this subsystem.
gap-edc34061e4097f98931e,Security maintenance gap,Ecosystem_Gap,[],"[""capability-ecosystem-security-maintenance""]",Unknown,T1_Independent_Language_Platform,High,[],"[""A sustained security-maintenance process with vulnerability response and direct implementation evidence."",""Disclosed limitations must remain recorded: Security-sensitive packages remain preview without a proven vulnerability-response process.""]",Security,1,1,1,1,Security maintenance: no direct current implementation evidence (strongest observed status Unknown); authoritative source docs/official_package_tiering.md.,Provide direct implementation/execution evidence for Security maintenance; scoped compiler/tooling or Linux backend SDK release evidence cannot raise OS-substrate maturity.
gap-ee411132db18ecfd2527,Runtime/library/package gap: Freestanding runtime ABI,Implementation_Gap,[],"[""capability-runtime-runtime-abi""]",Unknown,T2_Freestanding_Substrate,High,[],"[""A freestanding runtime ABI contract with implementation evidence."",""A freestanding runtime ABI is unspecified and unimplemented.""]",Freestanding Runtime,2,0,1,2,Freestanding runtime ABI has no accepted current implementation satisfying Requirement 8.1; strongest observed status is Unknown (no matching evidence found).,Implement and verify Freestanding runtime ABI before depending on it for freestanding or ecosystem work.
gap-efd756610a32e3629cd4,Normative language contract: Enums,Language_Gap,[],"[""domain-fbe7266f95fc90d9eac1""]",Unknown,T1_Independent_Language_Platform,Medium,[],"[""A normative specification for Enums with cross-revision compatibility guarantees and matching parser/typechecker evidence.""]",Language & type system,1,0,1,1,"Enums is documented in spec/abi_layout.md, spec/type_system.md with direct implementation evidence evidence-144d8c1ed5cd5ce830bf, evidence-2274d0884e4bb05a4b7b, evidence-2eeda1ed4d6bcbe8ba41, evidence-36510b73f83da25ec5e4, evidence-5e9356cb17ef95d4be12, evidence-61fa5e8ce3f4f1c2215d, evidence-671e810b7e2ffe60fbb3, evidence-8134bb444b9ff6c2a6c3, evidence-9590cac46c0ee80276c5, evidence-9f5649d58b6b0a875add, evidence-a161e7e02d04f1b94fe6, evidence-a9922399f899da3770cf, evidence-ab1211a8f56a35c0eb97, evidence-b789df43e6f1c88b625e, evidence-c11528bb42afadadb318, evidence-c48d330d91a1c571cee6, evidence-c79ceda34fd4137276cd, evidence-dd282ac22cd0e59062f2, evidence-e67eed220d2c48ee199b, evidence-efb3f9adec4a1c735fee, evidence-f6e2fffbc042fd84d3c5, evidence-fb197b693252737d9eee, evidence-fffdbd2d9a627d7fd662; current classified status is Unknown.",Publish and freeze the normative semantics for Enums with a versioned compatibility contract before depending on it for system-level work.
gap-efef276926c501156d9c,"Normative move, borrow, lifetime, and aliasing model gap",Language_Gap,[],"[""capability-ownership-borrow-model""]",Unknown,T1_Independent_Language_Platform,High,[],"[""A normative move/borrow/lifetime/aliasing model, not merely Rep x Owner inference or conservative borrow assistance, with direct implementation evidence.""]",Language & Safety,2,3,0,2,"Current evidence provides Rep x Owner inference and conservative borrow assistance, not a normative move/borrow/lifetime/aliasing model (authoritative source spec/rep_owner_model.md).",Specify and implement a normative move/borrow/lifetime/aliasing model; borrow assistance cannot satisfy the normative safety capability.
gap-f06842ff63c0beb140be,Contributor workflow gap,Ecosystem_Gap,[],"[""capability-ecosystem-contributor-workflow""]",Unknown,T1_Independent_Language_Platform,Medium,[],"[""A documented, active contributor workflow with direct evidence of sustained external contribution.""]",Ecosystem,1,0,0,1,Contributor workflow: no direct current implementation evidence (strongest observed status Unknown); authoritative source CONTRIBUTING.md.,Provide direct implementation/execution evidence for Contributor workflow; scoped compiler/tooling or Linux backend SDK release evidence cannot raise OS-substrate maturity.
gap-f2058190047a12139406,Compatibility governance gap,Ecosystem_Gap,[],"[""capability-ecosystem-compatibility-governance""]",Unknown,T1_Independent_Language_Platform,Medium,[],"[""A governed compatibility policy with enforced backward-compatibility guarantees and direct implementation evidence.""]",Ecosystem,1,0,0,1,Compatibility governance: no direct current implementation evidence (strongest observed status Unknown); authoritative source docs/stability_policy.md.,Provide direct implementation/execution evidence for Compatibility governance; scoped compiler/tooling or Linux backend SDK release evidence cannot raise OS-substrate maturity.
gap-f40b1ce59c20802b2f2b,Deterministic linked ELF gap,Implementation_Gap,"[""Verification_Gap""]","[""domain-f40b1ce59c20802b2f2b""]",Planned,T3_Boot_And_Kernel_Foundation,High,[],"[""A deterministic, fully linked ELF image produced from the freestanding runtime and the complete boot toolchain, reproducible across builds.""]",Boot Chain,3,1,2,3,"Deterministic linked ELF has no direct implementation evidence; strongest observed status is Planned. It remains a separate, unmerged pre-kernel Hard-Gate candidate.",Implement Deterministic linked ELF as an independent gate with direct evidence; it must not be satisfied by upstream or primitive relocatable-object proofs.
gap-f4e79bfc4e99e892b95d,Network stack gap,Implementation_Gap,[],"[""capability-userspace-network-stack""]",Unknown,T4_Isolated_Userspace_Platform,Medium,"[""gate-42b6c22c8d119e7057bc""]","[""A Nebula-owned network stack with direct implementation evidence."",""Disclosed limitations must remain recorded: Host-owned / thin-host adjacency belongs to T0 and cannot raise this T4 capability's maturity above 0.; No Nebula-owned network stack exists.""]",System Services,2,1,0,2,"Network stack: only host-owned / thin-host adjacency exists (T0), so this T4 capability stays Maturity_Score 0 (authoritative source docs/universeos/kernel_boundary.md).",Implement Network stack above a Nebula-owned process/syscall boundary; host-owned adjacency cannot raise this T4 capability's maturity.
gap-fa1c609d7c4f0820a0cf,Runtime/library/package gap: Hosted std library layer,Implementation_Gap,[],"[""capability-library-layer-hosted-std""]",Unsupported,T1_Independent_Language_Platform,Medium,[],"[""A current hosted std layer implemented on the host OS with direct implementation evidence."",""The hosted std layer is a separate domain from future core and future system and cannot promote freestanding maturity.""]",Standard Library,1,0,1,1,"Hosted std library layer has no accepted current implementation satisfying Requirement 8.3; strongest observed status is Unsupported (matched evidence: evidence-6f5d12da1213ba465eac, evidence-7e78644c86c49d2e6efc, evidence-a014616f02ad43c66703).",Implement and verify Hosted std library layer before depending on it for freestanding or ecosystem work.
gap-fc00b60534278bb97090,OS-substrate subsystem: Kernel synchronization,Implementation_Gap,[],"[""capability-kernel-synchronization""]",Unknown,T3_Boot_And_Kernel_Foundation,Critical,[],"[""Direct implementation evidence of kernel synchronization primitives (spinlocks/locks) safe for interrupt and multiprocessor contexts.""]",Kernel,2,2,1,1,Kernel synchronization has no direct implementation evidence (no matching evidence); per Requirement 10.6 its Maturity_Score is 0 (absent). No kernel synchronization primitives exist.,Register a positive implementation gate for Kernel synchronization and produce direct implementation evidence before claiming any maturity; boot or prerequisite gates do not lift this subsystem.
gap-fd4475c400d74b5b4247,Semantic stability: Arrays,Verification_Gap,[],"[""domain-fbe7266f95fc90d9eac1""]",Unknown,T1_Independent_Language_Platform,Medium,[],"[""A published compatibility/stability policy governing Arrays with cross-revision guarantees and a negative-change process.""]",Language & type system,1,0,2,1,"Arrays has parser/typechecker implementation evidence (evidence-144d8c1ed5cd5ce830bf, evidence-2274d0884e4bb05a4b7b, evidence-2eeda1ed4d6bcbe8ba41, evidence-36510b73f83da25ec5e4, evidence-5e9356cb17ef95d4be12, evidence-61fa5e8ce3f4f1c2215d, evidence-671e810b7e2ffe60fbb3, evidence-8134bb444b9ff6c2a6c3, evidence-9590cac46c0ee80276c5, evidence-9f5649d58b6b0a875add, evidence-a161e7e02d04f1b94fe6, evidence-a9922399f899da3770cf, evidence-ab1211a8f56a35c0eb97, evidence-b789df43e6f1c88b625e, evidence-c11528bb42afadadb318, evidence-c48d330d91a1c571cee6, evidence-c79ceda34fd4137276cd, evidence-dd282ac22cd0e59062f2, evidence-e67eed220d2c48ee199b, evidence-efb3f9adec4a1c735fee, evidence-f6e2fffbc042fd84d3c5, evidence-fb197b693252737d9eee, evidence-fffdbd2d9a627d7fd662) but no compatibility policy, so its semantics are not yet stable across revisions.",Define a compatibility policy for Arrays so implemented behavior cannot silently change between revisions.
gap-fd8fa86ed5ad3a46befe,Cross-platform qualification gap,Verification_Gap,[],"[""capability-release-platform-qualification""]",Unknown,T1_Independent_Language_Platform,Medium,[],"[""Executed cross-platform qualification with direct execution evidence.""]",Release Engineering,1,0,0,1,Cross-platform qualification: no direct current implementation evidence (strongest observed status Unknown); authoritative source docs/support_matrix.md.,Provide direct implementation/execution evidence for Cross-platform qualification; scoped compiler/tooling or Linux backend SDK release evidence cannot raise OS-substrate maturity.
gap-fdb80b8f352b413bbe1a,Semantic stability: Lexical rules,Verification_Gap,[],"[""domain-fbe7266f95fc90d9eac1""]",Unknown,T1_Independent_Language_Platform,Medium,[],"[""A published compatibility/stability policy governing Lexical rules with cross-revision guarantees and a negative-change process.""]",Language & type system,1,0,1,1,"Lexical rules has parser/typechecker implementation evidence (evidence-144d8c1ed5cd5ce830bf, evidence-2274d0884e4bb05a4b7b, evidence-2eeda1ed4d6bcbe8ba41, evidence-36510b73f83da25ec5e4, evidence-5e9356cb17ef95d4be12, evidence-671e810b7e2ffe60fbb3, evidence-ab1211a8f56a35c0eb97, evidence-b789df43e6f1c88b625e, evidence-c48d330d91a1c571cee6, evidence-c79ceda34fd4137276cd, evidence-dd282ac22cd0e59062f2, evidence-e67eed220d2c48ee199b, evidence-efb3f9adec4a1c735fee, evidence-fb197b693252737d9eee, evidence-fffdbd2d9a627d7fd662) but no compatibility policy, so its semantics are not yet stable across revisions.",Define a compatibility policy for Lexical rules so implemented behavior cannot silently change between revisions.
gap-fdf59070edb4cbe0969c,QEMU serial execution proof gap,Implementation_Gap,"[""Verification_Gap""]","[""domain-fdf59070edb4cbe0969c""]",Planned,T3_Boot_And_Kernel_Foundation,High,[],"[""A reproducible QEMU boot that executes the boot media and emits the expected serial output for a supported target.""]",Boot Chain,3,1,1,3,"QEMU serial execution proof has no direct implementation evidence; strongest observed status is Planned. It remains a separate, unmerged pre-kernel Hard-Gate candidate.",Implement QEMU serial execution proof as an independent gate with direct evidence; it must not be satisfied by upstream or primitive relocatable-object proofs.
